HSK4_068	扩大	enlarge, expand, extend, swell, dilate
HSK4_069	老家	native place, old home, one's original home
HSK4_069	录取	enroll, recruit, admit
HSK4_069	阳台	veranda, pergola, patio, terrace, mirador, trysting place, balcony, gallery, piazza, gazebo, deck, verandah
HSK4_069	上个月	last month
HSK4_069	简历	curriculum vitae (CV), résumé, biographical notes
HSK4_069	身高	height, stature, height (of person)
HSK4_069	步行	hoof it, tread, ambulate, leg it, foot, pedestrianize, footslog, tramp, go on foot, hoof, step, locomote, walk
HSK4_069	重量	avoirdupois weight, weight, ponderousness, heaviness, loading, heft, ponderosity, avoirdupois, heftiness, massiveness, gravity, lading
HSK4_069	避	avoid, preclude, evade, repel, prevent, forbid, ward off, shun, keep away, forestall, foreclose, stay away from
HSK4_069	台阶	steps, flight of steps, step (over obstacle), fig. way out of an embarrassing situation, bench (geology)
HSK4_070	末	tip, end
HSK4_070	多年	for many years
HSK4_070	尺寸	measurement, dimension
HSK4_070	两边	either side, both sides
HSK4_070	转告	to pass on, to communicate, to transmit
HSK4_070	宝石	precious stone, gem
HSK4_070	汽水	soda, pop
HSK4_070	沉重	heavy, hard, serious, critical
HSK4_070	豆腐	tofu, bean curd
HSK4_070	鲜花	flower, fresh flowers, CL:朵[duo3]
HSK4_071	加班	to work overtime
HSK4_071	包含	comprehend, consist of, subtend, imply, boast, go, colligate, include, hold, encompass, embrace, bear, carry, comprise, incorporate, cover, embody, connote, consist in, house, subsume, contain
HSK4_071	拉开	to pull open, to pull apart, to space out, to increase
HSK4_071	毫米	millimeter
HSK4_071	转弯	to turn, to go around a corner
HSK4_071	反映	reflect, mirror, make known
HSK4_071	按时	on time, before deadline, on schedule
HSK4_071	宁静	peaceful, tranquil, quiet
HSK4_071	安置	find place for, help settle down, arrange for
HSK4_071	上楼	to go upstairs
HSK4_072	替代	replace, supervene upon, replacement, supersede, substitute for, alternate, substitute, supersession, displace, supplant
HSK4_072	味儿	taste
HSK4_072	抄	to make a copy, to plagiarize, to search and seize, to raid, to grab, to go off with, to take a shortcut, to make a turning move, to fold one's arms
HSK4_072	具备	be provided with, supply, render, have, furnish, possess, provide, possession
HSK4_072	得意	be proud of; be exalted; be complacent
HSK4_072	伞	fimbria, brolly, sth. shaped like an umbrella, umbrella, mush, gamp, bumbershoot
HSK4_072	图案	miniature, device, pattern, illumination, emblem, embossment, design, imprint, cutout, designing, type
HSK4_072	对比	ratio, correlation
HSK4_072	纪律	disciplinary, discipline, ferule, morale, regime, laws and regulations
HSK4_072	构成	constitute, form, compose, make up
HSK4_073	色彩	hue, tincture, palette, tint, blazonry, leavening, tinct, grain, color, shade
HSK4_073	围巾	scarf, shawl, CL:條|条[tiao2]
HSK4_073	多次	many times, repeatedly
HSK4_073	消化	digest
HSK4_073	含有	have, involve, infer, imply, tinge, include, number, carry, contain
HSK4_073	含量	content, quantity contained
HSK4_073	规律	law, regular pattern
HSK4_073	密切	osculate, intimate, close
HSK4_073	规模	magnitude, dimensions, extent, scale, scope
HSK4_073	召开	convene, convoke
HSK4_074	酸奶	yogurt
HSK4_074	幼儿园	kindergarten, nursery school
HSK4_074	手工	handwork
HSK4_074	测量	survey, measure
HSK4_074	及格	to pass an exam or a test, to meet a minimum standard
HSK4_074	比分	score
HSK4_074	大多	for the most part, many, most, the greater part, mostly
HSK4_074	淡	tasteless, light, wishy-washy, pale, thin, weak
HSK4_074	江	river
HSK4_074	轮子	wheel, CL:個|个[ge4]
HSK4_075	品质	calibre, appraisal, caliber, character, self, intrinsic, brew, quality, timber, sort
HSK4_075	大规模	large scale, extensive, wide scale, broad scale
HSK4_075	孙女	son's daughter, granddaughter
HSK4_075	严	surname Yan, tight (closely sealed), stern, strict, rigorous, severe, father
HSK4_075	痛快	delighted, to one's heart's content, straightforward, also pr. [tong4 kuai5]
HSK4_075	型号	model number
HSK4_075	智力	intelligence, intellect
HSK4_075	期限	time limit, allowed time, deadline, term
HSK4_075	综合	synthetical, comprehensive, multiple, composite
HSK4_075	优美	graceful, exquisite
HSK4_076	热闹	lively, buzzing with excitement
HSK4_076	转动	turn (round), move
HSK4_076	延长	lengthen, prolong, extend
HSK4_076	充电	charge, electricize, refresh
HSK4_076	利息	premium, usury, accrual, interest
HSK4_076	营业	do business
HSK4_076	帅哥	handsome guy, lady-killer, handsome (form of address)
HSK4_076	延续	continue, go on, last
HSK4_076	窗子	window
HSK4_076	寒冷	cold, frigid
HSK4_077	快递	express delivery
HSK4_077	预订	to place an order, to book ahead
HSK4_077	效率	sufficiency, effectualness, effectuality, productiveness, usefulness, efficiency, effectivity, effectiveness
HSK4_077	记载	put down in writing, record
HSK4_077	咸	surname Xian, salted, salty, stingy, miserly
HSK4_077	紧密	settle, close together, rapid and intense, compact, inseparable, close
HSK4_077	缓解	to bring relief, to alleviate (a crisis), to dull (a pain)
HSK4_077	耳机	headphones, earphones, telephone receiver
HSK4_077	刷牙	to brush one's teeth
HSK4_077	一般来说	generally speaking
HSK4_078	季度	quarter of a year, season (sports)
HSK4_078	鲜	fish, old variant of 鮮|鲜[xian3], fish, old variant of 鮮|鲜[xian1]
HSK4_078	延期	to delay, to extend, to postpone, to defer
HSK4_078	日历	calendar, CL:張|张[zhang1],本[ben3]
HSK4_078	牙刷	toothbrush, CL:把[ba3]
HSK4_078	登录	to register, to log in
HSK4_078	泪	tear, lachrymal, teardrop, brine, eyewater
HSK4_078	潮	tide, current, damp, moist, humid
HSK4_078	看望	to visit, to pay a call to
HSK4_078	节省	saving, to save, to use sparingly, to cut down on
HSK4_079	透明	diaphanous, see-through, crystalline, transparent
HSK4_079	热心	be enthusiastic about
HSK4_079	家务	household duties, housework
HSK4_079	流传	spread, circulate, hand down
HSK4_079	体操	jerk, physical exertion, workout, exercise, physical_exercise, gymnastic, calisthenics, exercising, gymnastics, physical exercise, gym
HSK4_079	参考	consult, refer to
HSK4_079	称赞	to praise, to acclaim, to commend, to compliment
HSK4_079	邮局	post office
HSK4_079	以内	within, less than
HSK4_079	玉	jade
HSK4_080	潮流	stream, tidal flow, tidal_current, tideway, trend, movement, wind, sea, fashion, tide, tidal current
HSK4_080	动摇	totter, unnerve, faze, fluctuate, jounce, falter, oscillate, enervate, seesaw, stagger, waver, depolarize, vibrate, shaken, ferment, wabble, shake, churn, teeter, vacillate, wobble, rock, weaken, agitate, unsettle, sway, vacillation, hesitate
HSK4_080	汇	to remit, to converge (of rivers), to exchange, variant of 匯|汇[hui4]
HSK4_080	收益	earnings, profit
HSK4_080	数码	number, numerals, figures, digital, amount, numerical code
HSK4_080	总理	premier, prime minister
HSK4_080	闹钟	alarm clock
HSK4_080	零食	between-meal nibbles, snacks
HSK4_080	机遇	opportunity, favorable circumstance, stroke of luck
HSK4_080	夏季	summer
HSK4_081	大方	expert, scholar, mother earth, a type of green tea, generous, magnanimous, stylish, in good taste, easy-mannered, natural and relaxed
HSK4_081	个别	specifically, very few, specific, one or two exceptional, individual, exceptional
HSK4_081	厘米	centimeter
HSK4_081	泪水	teardrop, tears
HSK4_081	陆地	dry land (as opposed to the sea)
HSK4_081	动画片	animated film
HSK4_081	性质	kidney, attribute, fibre, description, affection, temper, nature, self, mold, temperament, property, composition, character, hair, bent, kind, disposition, habitude, meridian, dimension, quality, note, sort
HSK4_081	常识	nous, reason, mother_wit, general knowledge, common_sense, mother wit, horse sense, public knowledge, common sense, sense, good sense, gumption, commonsense, wisdom
HSK4_081	爱国	love one's country, patriotic
HSK4_081	毕业生	alumnus, postgraduate, grad, alum, alumna, graduating class, graduate
HSK4_082	种类	kidney, description, race, form, nature, manner, variety, feather, ordering, ilk, style, class, order, stamp, type, genus, category, stripe, kind, strain, cast, shape, denomination, species, persuasion, league, classification, breed, sort
HSK4_082	获奖	to win an award
HSK4_082	进口	import
HSK4_082	操场	schoolyard, school ground, school yard, drill ground, sportsground, playing field, playground, sports ground
HSK4_082	暖气	central heating, heater, warm air
HSK4_082	考察	inspect, make on-the-spot investigation, observe and study
HSK4_082	海水	waters, seawater, salt water, sea, the sea, brine
HSK4_082	用途	purpose, service, help, use, value, mileage, avail
HSK4_082	赏	admire, enjoy
HSK4_082	商务	commercial affairs, commercial, commerce, business
HSK4_083	赞赏	to admire, to praise, to appreciate
HSK4_083	大姐	big sister, elder sister, older sister (also polite term of address for a girl or woman slightly older than the speaker)
HSK4_083	研究生	don, postgraduate, grad student, grad, graduate student, student, graduate_student
HSK4_083	迫切	imminent, imperative, pressing, urgent
HSK4_083	表扬	praise, commend
HSK4_083	打针	to give or have an injection
HSK4_083	智能	intelligent, able, smart (phone, system, bomb etc)
HSK4_083	未必	may_not, not necessarily, may not
HSK4_083	树叶	leaves, foliage, leafage, leaf, leave, leaves (of trees)
HSK4_083	描写	describe, depict, portray
HSK4_084	原料	making, stuff, feedstock, ingredient, primary, raw_material, fodder, material, staple, raw material
HSK4_084	圆满	satisfactory
HSK4_084	征求	ask_for, seek, solicit
HSK4_084	词汇	mental lexicon, vocabulary, wordbook, lexicon, word-stock, lexis, words and phrases
HSK4_084	堵车	traffic jam, choking
HSK4_084	海鲜	seafood
HSK4_084	冬季	winter
HSK4_084	秋季	autumn, fall
HSK4_084	叶子	foliage, frond, leafage, leaf, leave
HSK4_084	平方	square (as in square foot, square mile, square root)
HSK4_085	学术	ology, academic, systematic learning, science, learning
HSK4_085	打折	to give a discount
HSK4_085	潮湿	damp, moist
HSK4_085	坚固	firm, firmly, hard, stable
HSK4_085	促使	incite, prod, prompt, spur, send, motive, induce, trigger, urge, bring on, cause, propel, shame, instigate, impel, actuate, motivate, bear on, push, get, move
HSK4_085	排列	arrange, put in order
HSK4_085	粮食	victuals, victualage, provisions, nutrient, ration, sustentation, provision, provender, food, purveyance, sustenance, foodstuff, commissariat, cereals, bread, viands, grain
HSK4_085	难免	hard to avoid
HSK4_085	大爷	arrogant idler, self-centered show-off, (coll.) father's older brother, uncle, term of respect for older man
HSK4_085	期末	end of term
HSK4_086	议论	debate, discuss
HSK4_086	改正	to correct, to amend, to put right, correction, CL:個|个[ge4]
HSK4_086	离不开	inseparable, inevitably linked to
HSK4_086	倒闭	to go bankrupt, to close down
HSK4_086	长途	long-distance, long distance
HSK4_086	体检	abbr. for 體格檢查|体格检查[ti3 ge2 jian3 cha2]
HSK4_086	春季	springtime
HSK4_086	毫升	milliliter
HSK4_086	讲座	lecture, professorship, cathedra, talk-in, course of lecture, chair, course of lectures
HSK4_086	调皮	naughty, mischievous, unruly
HSK4_087	熟练	practiced, proficient, skilled, skillful
HSK4_087	种植	plant, grow
HSK4_087	塑料袋	plastic bag
HSK4_087	中奖	to win a prize, a successful gamble
HSK4_087	列为	be classified as
HSK4_087	导游	tour guide, guidebook, to conduct a tour
HSK4_087	新型	pattern, novelty, of new type
HSK4_087	西瓜	water melon, watermelon
HSK4_087	后头	behind, in the back, the rear side, later, in future
HSK4_087	食堂	mess_hall, eatery, hall, buttery, commissariat, (institutional) dining room, mess hall, mess, refectory, dining room, canteen
HSK4_088	交际	communication, social intercourse
HSK4_088	趋势	stream, gravitation, tendency, wind, tide, drift, sequel, trend, current, direction, inclination, tendence, momentum, flow
HSK4_088	个体	unit, individual, individuality
HSK4_088	摆动	to sway, to swing, to move back and forth, to oscillate
HSK4_088	格外	piu, especially, all the more, helluva, particularly
HSK4_088	默默	quietly, silently
HSK4_088	小吃	snack, refreshments, CL:家[jia1]
HSK4_088	列入	be listed, be listed/placed, placed, be placed, rank
HSK4_088	吸管	(drinking) straw, pipette, eyedropper, snorkel, CL:支[zhi1]
HSK4_088	构造	constitution, configuration, make-up, build, anatomy, construction, structure, tectonic, fabric, compages, making, contexture, texture, conformation, apparatus, formation, architecture, makeup
HSK4_089	登山	engage in mountain-climbing, sport
HSK4_089	点名	roll call, to mention sb by name, (to call or praise or criticize sb) by name
HSK4_089	分布	be distributed (over an area), be scattered
HSK4_089	促进	rush, help, step_up, advancement, progress, acceleration, subserve, encourage, facilitate, anticipate, accelerate, assist, fillip, expedite, advance, promotive, boost, further, provoke, hurry, redound, cultivate, induce, hasten, catalyze, speed, promote, contribute, impel, promotion, push, forward, stimulate, whet
HSK4_089	黄瓜	cucumber, CL:條|条[tiao2]
HSK4_089	多种	many kinds of, multiple, diverse, multi-
HSK4_089	中介	to act as intermediary, to link, intermediate, inter-, agency, agent
HSK4_089	二手	indirectly acquired, second-hand (information, equipment etc), assistant
HSK4_089	套餐	set meal, product or service package (e.g. for a cell phone subscription)
HSK4_089	爱护	cherish, treasure, take good care of
HSK4_090	大巴	a big coach, tourist bus
HSK4_090	实用	practical, pragmatic, functional
HSK4_090	大妈	father's elder brother's wife, aunt (affectionate term for an elderly woman)
HSK4_090	促销	merchandise, sell
HSK4_090	扩展	expand, spread, extend
HSK4_090	讲究	be particular about, pay attention to, stress, strive for, backbite
HSK4_090	倒车	to change buses, trains etc, to reverse (a vehicle), to drive backwards
HSK4_090	缩短	shorten, curtail, cut down
HSK4_090	诚信	genuine, honest, in good faith, honesty, integrity
HSK4_090	单调	monotonous
HSK4_091	平稳	smooth, steady
HSK4_091	松树	pine, pine tree, CL:棵[ke1]
HSK4_091	发票	invoice, receipt or bill for purchase
HSK4_091	开花	burst forth, flower, bloom, split apart, explode, blossom, effloresce, unfold, feel elated, break apart, blow
HSK4_091	刷子	brush, scrub, CL:把[ba3]
HSK4_091	研制	to manufacture, to develop
HSK4_091	冰雪	ice and snow
HSK4_091	分为	divide ... into, fall_into, divide(into)
HSK4_091	积累	to accumulate, accumulation, cumulative, cumulatively
HSK4_091	纷纷	in droves, one_after_another, numerous and in great confusion
HSK4_092	前头	in front, at the head, ahead, above
HSK4_092	疗养	to get well, to heal, to recuperate, to convalesce, convalescence, to nurse
HSK4_092	矿泉水	mineral spring water, CL:瓶[ping2],杯[bei1]
HSK4_092	一再	repeatedly, again and again, time and again, over_and_over
HSK4_092	引进	recommend, introduce from elsewhere
HSK4_092	月底	end of the month
HSK4_092	语法	phraseology, parlance, language, syntax, locution, sentence structure, grammar, expression, wording, phrasing, phrase structure, diction
HSK4_092	再三	repeatedly, again and again, over and over again, thrice, time and again
HSK4_092	可见	therefore
HSK4_092	鲜明	bright (of color), distinct, distinctive
HSK4_093	百货	general merchandise
HSK4_093	外交官	diplomat
HSK4_093	特价	special price
HSK4_093	细致	careful, meticulous, painstaking
HSK4_093	随手	conveniently, without extra trouble, while doing it, in passing
HSK4_093	试卷	examination paper, test paper, CL:份[fen4],張|张[zhang1]
HSK4_093	逐步	step by step, progressively
HSK4_093	优良	fine, good
HSK4_093	充电器	battery charger
HSK4_093	公元	CE (Common Era), Christian Era, AD (Anno Domini)
HSK4_094	培育	cultivate, foster, breed
HSK4_094	运动会	sports meeting, sport, gymkhana, athletic meeting, fixture, gate, game, sports meet, games, sports_meeting, meet
HSK4_094	学分	point, semester hour, course credit, credit
HSK4_094	期中	interim, midterm
HSK4_094	茶叶	tea, tea leaf, tea leaves
HSK4_094	风俗	mores, custom, public decency, manner, institution, ritual, Sunna, manners, rite, guise
HSK4_094	果实	fruitery, fruitage, gains, fruits, fruit, fructification
HSK4_094	概括	to summarize, to generalize, briefly, CL:個|个[ge4]
HSK4_094	降温	to become cooler, to lower the temperature, cooling, (of interest, activity etc) to decline
HSK4_094	售货员	salesperson, CL:個|个[ge4]
HSK4_095	高价	high price
HSK4_095	窗台	window sill, window ledge
HSK4_095	轮船	steamship, steamer, ocean liner, ship, CL:艘[sou1]
HSK4_095	粗心	careless, thoughtless
HSK4_095	方针	policy, guiding principle
HSK4_095	看不起	to look down upon, to despise
HSK4_095	矮小	short and small, low and small, undersized
HSK4_095	能干	capable, competent
HSK4_095	感兴趣	be interested, be interested in
HSK4_095	抽奖	to draw a prize, a lottery, a raffle
HSK4_096	电灯	electric light, CL:盞|盏[zhan3]
HSK4_096	网址	website, web address, URL
HSK4_096	养成	to cultivate, to raise, to form (a habit), to acquire
HSK4_096	学问	lear, ology, lore, knowledge, learning, acquirement, learnedness, cognition, erudition, letter, eruditeness, scholarship
HSK4_096	通知书	Notice
HSK4_096	内科	internal medicine, general medicine
HSK4_096	光盘	compact disc, CD or DVD, CD ROM, CL:片[pian4],張|张[zhang1]
HSK4_096	制订	work/map out, formulate
HSK4_096	深厚	deep, profound, solid, deep-seated
HSK4_096	学年	school/academic year
HSK4_097	宽广	wide, vast, extensive, broad
HSK4_097	率先	take lead/initiative
HSK4_097	陆续	continuously, one after another, in succession
HSK4_097	一律	equally, without exception
HSK4_097	打雷	to rumble with thunder, clap of thunder
HSK4_097	培训班	training class
HSK4_097	抄写	to copy, to transcribe
HSK4_097	片面	unilateral, one-sided
HSK4_097	开水	boiled water, boiling water
HSK4_097	降价	lower prices
HSK4_098	没法儿	Can't
HSK4_098	电动车	Electric vehicle
HSK4_098	外汇	foreign exchange
HSK4_098	口语	colloquial speech, spoken language, vernacular language, slander, gossip, CL:門|门[men2]
HSK4_098	多样	diverse, multiform, various
HSK4_098	本科	undergraduate course, undergraduate (attributive)
HSK4_098	红包	money wrapped in red as a gift, bonus payment, kickback, bribe
HSK4_098	急忙	in haste, hurriedly
HSK4_098	括号	parentheses, brackets
HSK4_098	汇率	interchange, exchange rate, rate of exchange, exchange, exchange_rate
HSK4_099	近代	the not-very-distant past, modern times, excluding recent decades, (in the context of Chinese history) the period from the Opium Wars until the May 4th Movement (mid-19th century to 1919), capitalist times (pre-1949)
HSK4_099	五颜六色	multi-colored, every color under the sun
HSK4_099	寒假	winter vacation
HSK4_099	尺子	rule, ruler (measuring instrument), CL:把[ba3]
HSK4_099	纯净水	pure water
HSK4_099	亚运会	Asian Games
HSK4_099	填空	to fill a job vacancy, to fill in a blank (e.g. on questionnaire or exam paper)
HSK4_099	学时	class hour, period
HSK4_099	…分之…	... is divided into ...
HSK4_099	没想到	unexpectedly
HSK4_100	名牌儿	Famous brand
HSK4_100	微信	Weixin or WeChat (mobile text and voice messaging service developed by Tencent 騰訊|腾讯[Teng2 xun4])
HSK4_100	下个月	next month
HSK4_100	有劲儿	Strength
HSK5_001	一句话	in a word, in short
HSK5_001	增产	to increase production
HSK5_001	寿司	sushi
HSK5_001	水产品	Water products
HSK5_001	华语	Chinese language
HSK5_001	出汗	to perspire, to sweat
HSK5_001	可	can, may
HSK5_001	打	generalized verb of doing with specific meaning determined by its object, strike, hit, fight, construct, forge, mix
HSK5_001	将	be about to
HSK5_001	杀	abatement, fight at close quarters, killing, go into battle, burn, reduction, slaughter, burn (of medicine), fight, smite, abate, massacre, diddle, reduce, weaken, liquidate, smash, kill, slay, smart
HSK5_002	肯定	affirm, approve, regard as positive
HSK5_002	搞	work, set up, work out, organize, cause, etc., produce a certain effect, secure, manage, get hold of, carry, produce, organization, generalized doing: do, start, get, do, be engaged in, generalized doing: work/manage/etc., make, generalized doing: do/work/manage/etc.
HSK5_002	棒	good, fine, strong
HSK5_002	枪	rifle, gun
HSK5_002	如此	thus, like this, such
HSK5_002	唯一	sole, one and only, only, unique
HSK5_002	舞	dance
HSK5_002	呆	foolish, stupid, expressionless, blank, to stay
HSK5_002	疯	insane, mad, wild
HSK5_002	猜	guess, conjecture, speculation, suspect, put_on, speculate
HSK5_003	令	make, cause
HSK5_003	待	till
HSK5_003	讨厌	disincline, to loathe, be disgusted with, to have a dislike of, scunner, to dislike, despise, keck, to take an aversion to, loathe, loathing, disrelish, hate, detest, dislike, disgusting, disfavor
HSK5_003	控制	control, dominate, command
HSK5_003	糟	massacre, muddle, spoiled (lit., flub, fig.), pickle, goof, bumble, rotten
HSK5_003	偷	steal
HSK5_003	糟糕	terrible, Too bad!, What a mess!
HSK5_003	博士	Ph.D, master of any trade/craft, master of any craft, Dr., holder of doctoral degree, master of any trade, Erudite, doctoral, Doctor_of_Philosophy, Ph.D., court academician, craft, erudite, Doctor of Philosophy, doctor
HSK5_003	放弃	depart, chuck up the sponge, scuttle, dispense with, throw in the towel, abort, throw in, flunk, foreswear, abnegate, pass, free, lay_down, abandonment, disclaim, part_with, pass_up, abdicate, release, ditch, abjure, jettison, waive, surrender, leave, give, recant, desert, give up, divest, yield, forswear, break, abandon, unguard, back_down, yield up, demit, relinquish, break_with, drop
HSK5_003	怪	find sth. strange, blame
HSK5_004	瞧	look at, lay eyes on, behold, see, look, glaum, regard
HSK5_004	疯狂	insane, frenzied, unbridled
HSK5_004	聪明	intelligent, bright, clever
HSK5_004	声	m.[activity]
HSK5_004	除非	conj.: only if/when, unless
HSK5_004	拥有	occupy, have, receive, aught, hold back, keep, keep back, owe, retain, own, possess, possession, hold, seize, take, acquire, corral, hold on
HSK5_004	鬼	sinister plot, apparition, dirty trick, sprite, spook, spectre, revenant, spirit, wraith, genie, bogle, specter, ghost
HSK5_004	傻	stupid, muddleheaded, stunned, silly
HSK5_004	扔	to throw, to throw away
HSK5_004	丢	discard, put aside
HSK5_005	滚	to boil, to roll, to take a hike, Get lost!
HSK5_005	神	god, supreme, architect, Thor, superpersonality, Providence, providence, Deus, immortal, energy, numen, Being, divine, being, Surname, maker, Allah, vitality, look, deity, spirit, gum, omnipotent, anthropomorphism, expression, mind, soul, omniscience, immortality, omniscient, kami, Elohim, divinity
HSK5_005	即使	conj.: even, even if/though
HSK5_005	可怜	condole with, have pity on, sympathize with, abject, compassionate, lugubrious, feel for, pity
HSK5_005	骗	chisel, cozen, palter, green, cheat, slang, put one over, defraud, befool, trick, jockey, victimize, outjockey, take in, leap on a horse, gum, put on, pigeon, humbug, betray, fob, flimflam, dupe, gyp, illude, mulct, deceit, put one across, rook, gull, bunco, hoodwink, beguile, diddle, fox, bilk, swindle, cod, fool, do, nobble, sting, deceive, con
HSK5_005	吓	bounce, intimidate, frighten, daunt, bludgeon, scare, cow, bluster, horrify, huff, threaten
HSK5_005	组织	tissue, nerve, weave, organization, organized system
HSK5_005	意识	consciousness, witting, sensibility, conscious, conscience, ideology, awareness, subconscious, mentality
HSK5_005	打扰	to disturb, to bother, to trouble
HSK5_005	好运	good luck
HSK5_006	线索	track, thread, cue, lead, handhold, purchase, scent, train of thought, clue, trail, key, clew, pointer
HSK5_006	撞	to knock against, to bump into, to run into, to meet by accident
HSK5_006	秒	chronograph, m.[standard], ,s, sec, second
HSK5_006	命令	commend, order
HSK5_006	剩下	be left over, leave, be left (over), be left, remain
HSK5_006	享受	enjoy
HSK5_006	其	det.: its, his, her, their, it, this, that
HSK5_006	恨	regret, hate, detest, be exasperated
HSK5_006	陪	companion, see, escort, accompany, keep ... company, keep sb. company, assist, keep company, compensate, company
HSK5_006	真相	fact, bottom, low-down, the real facts, dinkum, truth, real/true situation, size, score, real, lowdown, real situation, the real facts/truth, verity, the actual state of affairs, true situation, the real truth, the real situation
HSK5_007	自杀	commit suicide
HSK5_007	一旦	conj.: once, some time or other
HSK5_007	意味着	to signify, to mean, to imply
HSK5_007	居然	unexpectedly, to one's surprise, go so far as to
HSK5_007	拒绝	deny, rebut, bar, repel, naysay, scout, abnegate, overrule, reject, decline, disclaim, eliminate, refusal, deduct, turn away, snub, shut, thumb, debar, abjure, override, exclude, recant, turndown, withhold, renunciate, retract, repudiate, forswear, turn_down, turn down, nill, kick, brush_off, repulse, rule out, brush off, recoup, pass up, rebuff, rejection, renounce, refuse, nix, foreclose
HSK5_007	锁	to lock up, to lock, lock, old variant of 鎖|锁[suo3]
HSK5_007	再次	once again, once_more, second time, again, a second time, over, third, once more/again, once more
HSK5_007	逃	guy, escape, egress, scarper, break away, shrink from, fly, take flight, evade, run away, evasion, flee, run, shirk, turn tail, bunk, lam, dodge
HSK5_007	愿	will, wish, may, desire
HSK5_007	烂	rot, sodden, deteriorate, fester, mushy, mashed, dissolute, poor, worn-out, decayed, rotten
HSK5_008	邀请	invite
HSK5_008	尽管	conj.: even though, despite
HSK5_008	躲	avoid, hide, hide oneself, dodge, hide (oneself)
HSK5_008	欠	deficient, to owe, to lack, yawn
HSK5_008	试图	attempt, pretend, set about, try, seek, undertake
HSK5_008	封	m.[general]
HSK5_008	厉害	terrible, devastating, tough, sharp
HSK5_008	射	loose, discharge in a jet, insinuate, go off, allude to, discharge, send out, fire, firing, shooting, emit, deliver, shoot
HSK5_008	醉	intoxicated
HSK5_008	私人	one's own man, private, personal relative, personal friend/relative, personal friend, confidant
HSK5_009	臭	whiff, foul, malodorous, disgraceful, stinking, odorous, disgusting
HSK5_009	子弹	bullet, CL:粒[li4],顆|颗[ke1],發|发[fa1]
HSK5_009	签	sign, autograph
HSK5_009	颗	grain, m.[general],
HSK5_009	只不过	only, merely, nothing but, no more than, it's just that ...
HSK5_009	脑子	brain, mind, head
HSK5_009	堆	m.[proximation]
HSK5_009	俱乐部	club, (social) club, casino, Verein
HSK5_009	咬	incriminate, grip, articulation, incriminate sb. else (usu. falsely), be nitpicking (about use of words), incrimination, articulate, bark, snap at, squeak, crunch, gnaw, tooth, pronounce, gnaw_at, prick, snap, knap, nip, bite off, begnaw, pronounce distinctly, pronunciation, be nitpicking, take, bite, seize with teeth, sting, incriminate sb. else
HSK5_009	客气	be polite, stand on ceremony
HSK5_010	关键	nub, turning_point, issue, crux, anchor, crux of the matter, juncture, hinge, mainstay, linchpin, lynchpin, key, backbone
HSK5_010	抢	pillage, loot, vie for (work/etc.)
HSK5_010	不幸	unfortunate
HSK5_010	恢复	resume, renew, recover, regain, restore, reinstate, rehabilitate
HSK5_010	客户	clientage, custom, customer, client, business, patronage, clientele
HSK5_010	不许	can't
HSK5_010	记忆	memory
HSK5_010	女性	lady, female sex, womankind, feminie, female, sex, petticoat, femininity, female person, woman, she, patroness, womanhood, fair, feminine
HSK5_010	警告	warn, admonish
HSK5_010	冠军	champion
HSK5_011	尝试	attempt, try
HSK5_011	弹	pluck/play (musical instrument)
HSK5_011	人物	character, persona, original, spirit, figure painting, character in literature, figure, person in literature, person, fish, personage, personality
HSK5_011	牛	ox, cattle, cow
HSK5_011	蛋糕	cake, CL:塊|块[kuai4],個|个[ge4]
HSK5_011	收拾	put in order, tidy up
HSK5_011	戏	drama, play, show
HSK5_011	彼此	each other, one another, I/me too
HSK5_011	吐	articulation, utter, ptyalize, puke, articulate, vomit, spin, spew, tell, give up unwillingly, spit, speak out, spit up, disgorge, expectorate, cough up, spue, gob, throw up, say, cough out
HSK5_011	尊重	respect, value, esteem
HSK5_012	偶像	mammet, god, Baal, hoodoo, icon, idol, image, effigy, fetich, fetish, model, graven image, matinee idol, swami, iconology, voodoo, joss, obeah, pagod, juju
HSK5_012	狂	mad, wild, violent
HSK5_012	害	harm, injure, kill
HSK5_012	或是	conj.: or, perhaps
HSK5_012	剩	leave, be left (over), surplus, remnant, be left, remain
HSK5_012	邻居	neighbor
HSK5_012	展示	reveal, lay bare
HSK5_012	估计	forecast, set, evaluate, rate, gauge, measure, count, assess, calculate, estimate, reckon, appraisal, compute, estimated, value, appraise, put, overrate, make, place, size_up
HSK5_012	落	come down, have, remain where one is, go under, leave behind, lower, decline, stay behind, lag behind, dip, precipitate, go down, be missing, fall/leave/stay behind, belong to, set (of sun), drop, ebb (of tide), set, receive, set down, drop behind, light, rest with, obtain, fall, leave/stay behind, fall onto, turn over to, fall behind, sink, get, ebb, land, leave out
HSK5_012	为止	until, (used in combination with words like 到[dao4] or 至[zhi4] in constructs of the form 到...為止|到...为止)
HSK5_013	式	m.[kind]
HSK5_013	时光	years, times, days, hour, time
HSK5_013	仔细	careful, be careful, look out
HSK5_013	稍	a little bit, any, slightly, a little, mezzo, poco, a bit
HSK5_013	厨房	office, cookery, cookhouse, kitchen, cookroom, but, caboose
HSK5_013	全都	all, without exception
HSK5_013	冒	risk, brave
HSK5_013	至	to, until, till
HSK5_013	回头	turn one's head, turn round, repent
HSK5_013	洞	aperture, hole in the ground, kennel, puncture, excavation, perforation, bore, cave, howe, opening, gap, hole, orifice, scoop, hollow, cavity
